Issuer Ticker,Issuer Name,Offer Size (M),Sales - 1 Yr Growth,Profit Margin,Return on Assets,Shares Outstanding (M),Offer Price,Offer To 1st Close,Market Cap at Offer (M),Trade Date (US),cusip,Cash Flow per Share,Instit Owner (Shares Held),Filing Term Price Range,Priced Range,Industry Group,Industry Sector,Industry Subgroup,Instit Owner (% Shares Out),Fed Rate,CPI,Consumer Confidence,Unemployment Rate
INTEU US,Integral Acquisition Corp 1,115.0,,,-14.0,11.5,10.0,0.0,115.0,2021-11-03,45827K200,-0.2,3900000.0,10.00 - 10.00,Priced Within Range,Holding Companies-Divers,Diversified,Specified Purpose Acquis,128.791,0.0796666666666666,283.411,67.4,4.2
NLITU US,SHF Holdings Inc,115.0,-13.2,-317.0,-119.1,11.9757,10.0,0.08000000119,119.757,2021-06-24,66538L204,0.00776231,1300000.0,10.00 - 10.00,Priced Within Range,Banks,Financial,Commer Banks Non-US,10.808,0.078,277.608,85.5,5.9
BRLT US,Brilliant Earth Group Inc,115.0,-5.4,0.1,0.2,9.5833,12.0,3.555555661666667,115.0,2021-09-23,109504100,1.3,6730000.0,14.00 - 16.00,Priced Below Range,Retail,"Consumer, Cyclical",Retail-Jewelry,46.6134,0.0793333333333333,279.727,72.8,4.7
WINVU US,WinVest Acquisition Corp,115.0,,,-27.7,11.5,10.0,0.08000000119,115.0,2021-09-15,97655B208,-0.3,905000.0,10.00 - 10.00,Priced Within Range,Holding Companies-Divers,Diversified,Specified Purpose Acquis,26.8759,0.0793333333333333,279.727,72.8,4.7
SAGAU US,Sagaliam Acquisition Corp,115.0,,,-5.3,11.87,10.0,-0.0300000011899999,118.7,2021-12-21,78661R205,-0.1,3150000.0,10.00 - 10.00,Priced Within Range,Holding Companies-Divers,Diversified,Specified Purpose Acquis,,0.0796774193548387,285.221,70.6,3.9
DKDCU US,OneMedNet Corp,115.0,-37.0,-1575.2,-483.3,12.0253,10.0,0.0699999988099999,120.253,2021-05-07,237699202,-0.2,2160000.0,10.00 - 10.00,Priced Within Range,Healthcare-Services,"Consumer, Non-cyclical",Medical Labs&Testing Srv,65.0899,0.0580645161290322,275.457,82.9,5.8
ALSUF US,Alpha Star Acquisition Corp,115.0,,,2.3,11.8,10.0,0.0699999988099999,118.0,2021-12-13,N.A.,-0.0360711,6130000.0,,,Holding Companies-Divers,Diversified,Specified Purpose Acquis,41.6698,0.0796774193548387,285.221,70.6,3.9
PONOU US,AERWINS Technologies Inc,115.0,-79.3,-1530.4,4.9,11.9692,10.0,0.0300000011899999,119.692,2021-08-11,732450200,-0.1,3240000.0,10.00 - 10.00,Priced Within Range,Aerospace/Defense,Industrial,Aerospace/Defense,26.9926,0.092258064516129,279.021,70.3,5.1
CAHCU US,CA Healthcare Acquisition Corp,115.0,,,,11.5,10.0,0.1600000024,115.0,2021-01-27,12510W206,,,10.00 - 10.00,Priced Within Range,Holding Companies-Divers,Diversified,Specified Purpose Acquis,,0.0851612903225806,270.416,79.0,6.4
MBTCU US,Nocturne Acquisition Corp,115.0,,,-1.7,11.95,10.0,0.0,119.5,2021-03-31,N.A.,-0.1,2030000.0,10.00 - 10.00,Priced Within Range,Holding Companies-Divers,Diversified,Specified Purpose Acquis,38.2151,0.0696774193548387,271.453,84.9,6.1
GLLIU US,Globalink Investment Inc,115.0,,,-6.0,12.0175,10.0,0.1299999952,120.175,2021-12-07,37892F208,-0.3,1150000.0,10.00 - 10.00,Priced Within Range,Holding Companies-Divers,Diversified,Specified Purpose Acquis,14.1031,0.0796774193548387,285.221,70.6,3.9
FTIIU US,FutureTech II Acquisition Corp,115.0,,,-1.6,11.9676,10.0,0.01000000015,119.676,2022-02-16,36119D202,-0.3,1500000.0,10.00 - 10.00,Priced Within Range,Holding Companies-Divers,Diversified,Specified Purpose Acquis,12.9143,0.08,288.256,62.8,3.8
ROCGU US,Tigo Energy Inc,115.0,-62.8,-116.1,-62.5,0.0,10.0,0.0300000011899999,0.0,2021-08-06,77867P203,-0.2,,10.00 - 10.00,Priced Within Range,Energy-Alternate Sources,Energy,Energy-Alternate Sources,,0.092258064516129,279.021,70.3,5.1
OXACU US,Jet.AI Inc,115.0,14.8,-90.8,-154.0,11.5,10.0,0.0400000006,115.0,2021-08-12,N.A.,-29.4,990000.0,10.00 - 10.00,Priced Within Range,Airlines,"Consumer, Cyclical",Airlines,76.0398,0.092258064516129,279.021,70.3,5.1
GMFIU US,Aetherium Acquisition Corp,115.0,,,-1.6,11.976,10.0,0.0,119.76,2021-12-30,00809J200,-0.0464062,1470000.0,10.00 - 10.00,Priced Within Range,Holding Companies-Divers,Diversified,Specified Purpose Acquis,41.8667,0.0796774193548387,285.221,70.6,3.9
AXHIU US,Industrial Human Capital Inc,115.0,,,,11.5,10.0,0.1100000024,115.0,2021-10-20,45617P203,,,10.00 - 10.00,Priced Within Range,Holding Companies-Divers,Diversified,Specified Purpose Acquis,,0.0790322580645161,281.649,71.7,4.5
BMAQU US,Blockchain Moon Acquisition Corp,115.0,,,-6.3,11.5,10.0,0.1299999952,115.0,2021-10-19,09370F208,-0.0527772,1050000.0,10.00 - 10.00,Priced Within Range,Holding Companies-Divers,Diversified,Specified Purpose Acquis,20.689,0.0790322580645161,281.649,71.7,4.5
LVACU US,LAVA Medtech Acquisition Corp,115.0,,,3.7,11.5,10.0,0.1,115.0,2021-10-27,519345201,-0.0458312,600000.0,10.00 - 10.00,Priced Within Range,Holding Companies-Divers,Diversified,Specified Purpose Acquis,5.21739,0.0790322580645161,281.649,71.7,4.5
SMAPU US,MultiSensor AI Holdings Inc,115.0,36.3,-290.3,-134.9,0.0,10.0,0.05,0.0,2021-10-19,84921J207,-0.7,3720000.0,10.00 - 10.00,Priced Within Range,Miscellaneous Manufactur,Industrial,Photo Equipment&Supplies,71.696,0.0790322580645161,281.649,71.7,4.5
LIBYU US,Liberty Resources Acquisition Corp,115.0,,,0.6,11.9778,10.0,0.08999999762,119.778,2021-11-04,53118A204,-0.0461138,198666.0,10.00 - 10.00,Priced Within Range,Holding Companies-Divers,Diversified,Specified Purpose Acquis,4.58129,0.0796666666666666,283.411,67.4,4.2
MSSUF US,Metal Sky Star Acquisition Corp,115.0,,,4.3,11.8,10.0,0.0,118.0,2022-04-01,N.A.,,2750000.0,10.00 - 10.00,Priced Within Range,Holding Companies-Divers,Diversified,Specified Purpose Acquis,31.1497,0.33,290.474,65.2,3.7
MTRYU US,Monterey Innovation Acquisition Corp,115.0,,,-1.4,0.0,10.0,0.1200000047999999,0.0,2021-10-01,61240F207,-0.1,625000.0,10.00 - 10.00,Priced Within Range,Holding Companies-Divers,Diversified,Specified Purpose Acquis,12.7697,0.0790322580645161,281.649,71.7,4.5
DHACU US,VSee Health Inc,115.0,,,-337.1,12.009,10.0,0.2400000095,120.09,2021-11-04,253893200,-0.2,82840.0,10.00 - 10.00,Priced Within Range,Software,Technology,Medical Information Sys,1.98366,0.0796666666666666,283.411,67.4,4.2
BLZE US,Backblaze Inc,115.0,25.1,-38.0,-32.3,7.9149,16.0,1.5234375,126.638,2021-11-11,05637B105,0.2,27100000.0,15.00 - 17.00,Priced Within Range,Internet,Communications,Internet Applic Sftwr,49.3622,0.0796666666666666,283.411,67.4,4.2
ROCLU US,Roth CH Acquisition V Co,115.0,,,-5.7,0.0,10.0,0.0200000003,0.0,2021-12-01,77867R209,-0.2,925000.0,10.00 - 10.00,Priced Within Range,Holding Companies-Divers,Diversified,Specified Purpose Acquis,6.23462,0.0796774193548387,285.221,70.6,3.9
KYCHU US,Keyarch Acquisition Corp,115.0,,,2.8,12.0,10.0,-0.05,120.0,2022-01-25,N.A.,-0.0495161,995000.0,10.00 - 10.00,Priced Within Range,Holding Companies-Divers,Diversified,Specified Purpose Acquis,41.854,0.0793548387096774,286.799,67.2,4.0
WELUF US,Integrated Wellness Acquisition Corp,115.0,,,-0.3,11.5,10.0,0.0300000011899999,115.0,2021-12-09,N.A.,0.1,,10.00 - 10.00,Priced Within Range,Holding Companies-Divers,Diversified,Specified Purpose Acquis,,0.0796774193548387,285.221,70.6,3.9
WAVSU US,Cycurion Inc,115.0,,,-28.8,11.861,10.0,0.0300000011899999,118.61,2022-01-12,95758L206,-0.2,1320000.0,10.00 - 10.00,Priced Within Range,Holding Companies-Divers,Diversified,Specified Purpose Acquis,32.7954,0.0793548387096774,286.799,67.2,4.0
ADRT/U US,Ault Disruptive Technologies Corp,115.0,,,-43.3,11.5,10.0,0.0200000003,115.0,2021-12-16,05150A203,-0.1,840027.0,,,Holding Companies-Divers,Diversified,Specified Purpose Acquis,5.84367,0.0796774193548387,285.221,70.6,3.9
SKYT US,SkyWater Technology Inc,112.056,19.3,-1.9,-2.1,39.0597,14.0,1.9081632071428567,546.836,2021-04-21,83089J108,0.3,17700000.0,12.00 - 14.00,Priced Within Range,Semiconductors,Technology,Semiconductor Equipment,36.9175,0.069,273.626,88.3,6.1
TKNO US,Alpha Teknova Inc,110.4,2.8,-70.8,-21.6,28.0119,16.0,3.515625,448.19,2021-06-25,02080L102,-0.2,44200000.0,14.00 - 16.00,Priced Within Range,Biotechnology,"Consumer, Non-cyclical",Medical-Biomedical/Gene,82.6796,0.078,277.608,85.5,5.9
AKA US,aka Brands Holding Corp,110.0,5.2,-4.5,-6.9,126.59,11.0,-0.834710728,1392.49,2021-09-22,00152K200,0.0633064,6130000.0,11.00 - 13.00,Priced Within Range,Internet,Communications,E-Commerce/Products,57.3702,0.0793333333333333,279.727,72.8,4.7
REVEU US,Alpine Acquisition Corp,107.0,,,,0.0,10.0,0.0400000006,0.0,2021-08-31,02083L208,-0.1,1340000.0,10.00 - 10.00,Priced Within Range,Holding Companies-Divers,Diversified,Specified Purpose Acquis,9.91576,0.092258064516129,279.021,70.3,5.1
GGGVU US,G3 VRM Acquisition Corp,106.26,,,,11.1735,10.0,0.01000000015,111.735,2021-07-01,362425209,,,10.00 - 10.00,Priced Within Range,Holding Companies-Divers,Diversified,Specified Purpose Acquis,,0.0980645161290322,278.639,81.2,5.4
AMAOU US,Royalty Management Holding Cor,105.06,65.2,-14.1,-0.7,10.506,10.0,-0.0200000003,105.06,2021-03-18,02369M201,0.0432046,900000.0,10.00 - 10.00,Priced Within Range,Investment Companies,Financial,Investment Companies,121.245,0.0696774193548387,271.453,84.9,6.1
AEHAU US,Ocean Biomedical Inc,105.0,,,-296.1,10.5,10.0,0.0600000023799999,105.0,2021-09-15,00809L205,-0.1,2480000.0,10.00 - 10.00,Priced Within Range,Biotechnology,"Consumer, Non-cyclical",Medical-Biomedical/Gene,23.3612,0.0793333333333333,279.727,72.8,4.7
GSDWU US,Global Systems Dynamics Inc,104.925,,,-1.4,10.4925,10.0,0.0200000003,104.925,2021-08-05,37653T207,-0.074482,2630000.0,10.00 - 10.00,Priced Within Range,Holding Companies-Divers,Diversified,Specified Purpose Acquis,169.144,0.092258064516129,279.021,70.3,5.1
IGTAU US,Inception Growth Acquisition Ltd,103.5,,,0.7,10.35,10.0,0.0300000011899999,103.5,2021-12-09,45333D203,-0.2,1260000.0,10.00 - 10.00,Priced Within Range,Holding Companies-Divers,Diversified,Specified Purpose Acquis,17.7288,0.0796774193548387,285.221,70.6,3.9
LMAOU US,SeaStar Medical Holding Corp,103.5,,-18392.5,-607.7,10.35,10.0,0.4,103.5,2021-01-26,502015209,-4.2,,10.00 - 10.00,Priced Within Range,Healthcare-Products,"Consumer, Non-cyclical",Medical Products,,0.0851612903225806,270.416,79.0,6.4
AOGOU US,Arogo Capital Acquisition Corp,103.5,,,-2.6,10.7723,10.0,0.0200000003,107.723,2021-12-27,42644203,-0.1,758848.0,10.00 - 10.00,Priced Within Range,Holding Companies-Divers,Diversified,Specified Purpose Acquis,6.99913,0.0796774193548387,285.221,70.6,3.9
OTECU US,OceanTech Acquisitions I Corp,103.26,,,-19.0,10.326,10.0,-0.0200000003,103.26,2021-05-28,675507206,-0.2,,10.00 - 10.00,Priced Within Range,Holding Companies-Divers,Diversified,Specified Purpose Acquis,,0.0580645161290322,275.457,82.9,5.8
CMTG US,Claros Mortgage Trust Inc,103.039,-11.4,-32.1,-2.9,141.531,18.65,-0.4743797977479893,2639.55,2021-11-03,18270D106,0.6,119000000.0,18.65 - 19.65,Priced Within Range,REITS,Financial,REITS-Diversified,85.5071,0.0796666666666666,283.411,67.4,4.2
950220 KS,NeoImmuneTech Inc,102.825,,-23994.5,-52.5,98.392,7500.0,0.0121777781173333,654.11,,N.A.,-1.3,4810000.0,"5,400.00 - 6,400.00",Priced Above Range,Biotechnology,"Consumer, Non-cyclical",Medical-Biomedical/Gene,4.86395,,,,
BRACU US,Broad Capital Acquisition Corp,101.591,,,-3.1,10.6055,10.0,0.0,106.055,2022-01-11,11125B201,-0.1,1010000.0,10.00 - 10.00,Priced Within Range,Holding Companies-Divers,Diversified,Specified Purpose Acquis,13.3774,0.0793548387096774,286.799,67.2,4.0
NLCP US,Newlake Capital Partners Inc/MD,101.556,5.9,52.0,6.0,21.2359,26.0,0.5917159592307693,552.133,2021-08-20,651495103,2.1,3930000.0,26.00 - 28.00,Priced Within Range,Private Equity,Financial,Private Equity,19.1169,0.092258064516129,279.021,70.3,5.1
VSACU US,Vision Sensing Acquisition Corp,101.2,,,-3.6,10.5465,10.0,0.08000000119,105.465,2021-11-01,92838J202,-0.0871277,875000.0,10.00 - 10.00,Priced Within Range,Holding Companies-Divers,Diversified,Specified Purpose Acquis,41.9624,0.0796666666666666,283.411,67.4,4.2
FXCOU US,Financial Strategies Acquisition Corp,100.05,,,,10.4643,10.0,0.1799999952,104.643,2021-12-10,31772T206,-0.2,,10.00 - 10.00,Priced Within Range,Holding Companies-Divers,Diversified,Specified Purpose Acquis,,0.0796774193548387,285.221,70.6,3.9
RWAY US,Runway Growth Finance Corp,100.01,18.5,47.6,6.7,41.3806,14.6,-0.797523145890411,604.157,2021-10-21,78163D100,1.8,19100000.0,14.60 - 15.60,Priced Within Range,Investment Companies,Financial,Investment Companies,51.0597,0.0790322580645161,281.649,71.7,4.5
FEXDU US,Fintech Ecosystem Development Corp,100.0,,,2.2,10.0,10.0,0.08000000119,100.0,2021-10-19,318136207,-0.077767,3040000.0,10.00 - 10.00,Priced Within Range,Holding Companies-Divers,Diversified,Specified Purpose Acquis,26.2848,0.0790322580645161,281.649,71.7,4.5
AVHIU US,Achari Ventures Holdings Corp I,100.0,,,-28.5,10.0,10.0,0.0400000006,100.0,2021-10-15,00444X200,-0.3,,10.00 - 10.00,Priced Within Range,Holding Companies-Divers,Diversified,Specified Purpose Acquis,,0.0790322580645161,281.649,71.7,4.5
TGVCU US,TG Venture Acquisition Corp,100.0,,,-3.3,10.05,10.0,0.1,100.5,2021-11-03,87251T208,-0.0358288,1200000.0,10.00 - 10.00,Priced Within Range,Holding Companies-Divers,Diversified,Specified Purpose Acquis,10.3829,0.0796666666666666,283.411,67.4,4.2
REFI US,Chicago Atlantic Real Estate Finance Inc,100.0,-1.2,59.6,9.3,17.4536,16.0,0.19140625,279.258,2021-12-08,167239102,1.2,7780000.0,16.00 - 18.00,Priced Within Range,Private Equity,Financial,Private Equity,37.2158,0.0796774193548387,285.221,70.6,3.9
VIGL US,Vigil Neuroscience Inc,98.0,,,-65.1,28.264,14.0,-0.6887755394285715,395.696,2022-01-07,92673K108,-1.2,31000000.0,15.00 - 17.00,Priced Below Range,Biotechnology,"Consumer, Non-cyclical",Medical-Biomedical/Gene,66.528,0.0793548387096774,286.799,67.2,4.0
NECB US,Northeast Community Bancorp Inc,97.841,19.5,44.5,2.4,16.3782,10.0,0.6099999905,0.0,2021-07-13,664121100,3.7,8950000.0,10.00 - 10.00,Priced Within Range,Banks,Financial,Commer Banks Non-US,63.8132,0.0980645161290322,278.639,81.2,5.4
FRLAU US,Fortune Rise Acquisition Corp,97.75,,,-0.5,9.775,10.0,0.0300000011899999,97.75,2021-11-03,34969G201,-0.3,507356.0,10.00 - 10.00,Priced Within Range,Holding Companies-Divers,Diversified,Specified Purpose Acquis,9.60714,0.0796666666666666,283.411,67.4,4.2
HMPT US,Home Point Capital Inc,94.25,-70.4,-44.4,-8.4,138.86,13.0,-0.9940828176923078,1805.18,2021-01-29,43734L106,26.3,,19.00 - 21.00,Priced Below Range,Diversified Finan Serv,Financial,Finance-Mtge Loan/Banker,,0.0851612903225806,270.416,79.0,6.4
OKUR US,OnKure Therapeutics Inc,93.75,,,-46.3,24.2107,15.0,-0.4933333396666667,363.161,2021-04-09,68277Q105,-14.8,14300000.0,15.00 - 17.00,Priced Within Range,Pharmaceuticals,"Consumer, Non-cyclical",Medical-Drugs,111.835,0.069,273.626,88.3,6.1
RLYB US,Rallybio Corp,92.69,,-9084.1,-62.8,32.13,13.0,0.6508875626923077,417.69,2021-07-29,75120L100,-1.1,32800000.0,13.00 - 15.00,Priced Within Range,Biotechnology,"Consumer, Non-cyclical",Medical-Biomedical/Gene,78.9294,0.0980645161290322,278.639,81.2,5.4
ELTX US,Elicio Therapeutics Inc,92.0,,,,29.4706,16.0,0.3984375,460.482,2021-02-05,28657F103,-3.0,7750000.0,14.00 - 16.00,Priced Within Range,Biotechnology,"Consumer, Non-cyclical",Medical-Biomedical/Gene,48.5995,0.0757142857142857,270.776,76.8,6.2
BWAQU US,Blue World Acquisition Corp,92.0,,,,9.5885,10.0,-0.01000000015,95.885,2022-01-31,N.A.,,1790000.0,10.00 - 10.00,Priced Within Range,Holding Companies-Divers,Diversified,Specified Purpose Acquis,25.3987,0.0793548387096774,286.799,67.2,4.0
CLYM US,Climb Bio Inc,92.0,,,-45.1,26.3182,12.5,2.1760000608000003,328.978,2021-08-10,28658R106,-0.3,96800000.0,12.50 - 12.50,Priced Within Range,Biotechnology,"Consumer, Non-cyclical",Medical-Biomedical/Gene,143.506,0.092258064516129,279.021,70.3,5.1
AIRS US,AirSculpt Technologies Inc,88.55,-7.9,-4.5,-3.9,55.6402,11.0,4.041322188181818,612.042,2021-10-29,9496100,0.2,41100000.0,11.00 - 12.00,Priced Within Range,Commercial Services,"Consumer, Non-cyclical",Commercial Services,70.151,0.0790322580645161,281.649,71.7,4.5
TCBX US,Third Coast Bancshares Inc,87.5,23.3,27.8,1.0,13.3389,25.0,0.0015999999644,320.348,2021-11-09,88422P109,2.5,9480000.0,24.00 - 26.00,Priced Within Range,Banks,Financial,Commer Banks-Central US,68.5401,0.0796666666666666,283.411,67.4,4.2
AURA US,Aura Biosciences Inc,86.94,,,-39.7,29.2196,14.0,0.4081632750714285,397.734,2021-10-29,05153U107,-1.6,44000000.0,14.00 - 16.00,Priced Within Range,Biotechnology,"Consumer, Non-cyclical",Medical-Biomedical/Gene,87.5993,0.0790322580645161,281.649,71.7,4.5
HNRA/U US,EON Resources Inc,86.25,,-46.7,,9.085,10.0,0.005000000075,90.85,2022-02-11,40472A201,0.5,450000.0,10.00 - 10.00,Priced Within Range,Oil&Gas,Energy,Oil Comp-Explor&Prodtn,13.0364,0.08,288.256,62.8,3.8
GENQU US,Genesis Unicorn Capital Corp,86.25,,,-1.1,8.9514,10.0,0.0,89.514,2022-02-15,37187C209,-0.1,3580000.0,10.00 - 10.00,Priced Within Range,Holding Companies-Divers,Diversified,Specified Purpose Acquis,61.0239,0.08,288.256,62.8,3.8
VBOCU US,Viscogliosi Brothers Acquisition Corp,86.25,,,-1.2,8.625,10.0,-0.01000000015,86.25,2022-01-07,92838K209,-0.1,551200.0,10.00 - 10.00,Priced Within Range,Holding Companies-Divers,Diversified,Specified Purpose Acquis,5.11258,0.0793548387096774,286.799,67.2,4.0
CPAQU US,Counter Press Acquisition Corp,86.25,,,,9.0575,10.0,0.0200000003,90.575,2022-02-09,N.A.,,,10.00 - 10.00,Priced Within Range,Holding Companies-Divers,Diversified,Specified Purpose Acquis,,0.08,288.256,62.8,3.8
PCXCU US,Parsec Capital Acquisitions Corp,86.25,,,,8.625,10.0,0.1200000047999999,86.25,2021-10-06,70184A207,,735088.0,10.00 - 10.00,Priced Within Range,Holding Companies-Divers,Diversified,Specified Purpose Acquis,8.52276,0.0790322580645161,281.649,71.7,4.5
ACCUF US,AIB Acquisition Corp,86.25,,,-1.4,8.98,10.0,-0.0300000011899999,89.8,2022-01-19,N.A.,-0.2,1240000.0,10.00 - 10.00,Priced Within Range,Holding Companies-Divers,Diversified,Specified Purpose Acquis,83.9946,0.0793548387096774,286.799,67.2,4.0
DUETU US,DUET Acquisition Corp,86.25,,,,9.0181,10.0,-0.0300000011899999,90.181,2022-01-20,26431Q205,,450000.0,10.00 - 10.00,Priced Within Range,Holding Companies-Divers,Diversified,Specified Purpose Acquis,8.15179,0.0793548387096774,286.799,67.2,4.0
GDNRU US,Gardiner Healthcare Acquisitions Corp,86.25,,,0.8,0.0,10.0,0.0200000003,0.0,2021-12-22,365506203,-0.1,,10.00 - 10.00,Priced Within Range,Holding Companies-Divers,Diversified,Specified Purpose Acquis,,0.0796774193548387,285.221,70.6,3.9
LIEN US,Chicago Atlantic BDC Inc,84.9996,,61.5,,6.0718,14.0,0.0,85.0052,2022-02-04,828174102,,4680000.0,14.00 - 14.00,Priced Within Range,Investment Companies,Financial,Investment Companies,20.4897,0.08,288.256,62.8,3.8
VAXX US,Vaxxinity Inc,84.9901,,,-75.5,112.117,13.0,2.100591659230769,1457.52,2021-11-11,92244V104,-0.4,1200000.0,14.00 - 16.00,Priced Below Range,Biotechnology,"Consumer, Non-cyclical",Medical-Biomedical/Gene,1.0649,0.0796666666666666,283.411,67.4,4.2
LBPH US,Longboard Pharmaceuticals Inc,84.7744,,,-42.9,17.2154,16.0,0.25390625,270.672,2021-03-12,54300N103,-2.2,12900000.0,14.00 - 16.00,Priced Within Range,Pharmaceuticals,"Consumer, Non-cyclical",Medical-Drugs,33.1622,0.0696774193548387,271.453,84.9,6.1
RANI US,Rani Therapeutics Holdings Inc,84.3337,,-2920.0,-63.4,19.7387,11.0,0.0,217.126,2021-07-30,753018100,-1.2,14300000.0,14.00 - 16.00,Priced Below Range,Biotechnology,"Consumer, Non-cyclical",Medical-Biomedical/Gene,42.6011,0.0980645161290322,278.639,81.2,5.4
AIP US,Arteris Inc,80.5,7.5,-58.2,-32.2,30.7466,14.0,2.142857142857143,430.452,2021-10-27,04302A104,-0.0185022,18800000.0,14.00 - 16.00,Priced Within Range,Semiconductors,Technology,Electronic Compo-Semicon,45.956,0.0790322580645161,281.649,71.7,4.5
CLAYU US,Mobix Labs Inc,80.0,,-310.9,-1.7,8.0,10.0,-0.0400000006,80.0,2021-07-20,N.A.,-0.0472413,,10.00 - 10.00,Priced Within Range,Semiconductors,Technology,Electronic Compo-Semicon,,0.0980645161290322,278.639,81.2,5.4
IMPLQ US,Ipi Legacy Liquidation Co,79.9995,1794.0,-840.2,-105.9,19.4148,15.0,0.0,291.222,2021-04-23,45258K109,-3.9,9000000.0,14.00 - 16.00,Priced Within Range,Biotechnology,"Consumer, Non-cyclical",Medical-Biomedical/Gene,37.6452,0.069,273.626,88.3,6.1
CDRE US,Cadre Holdings Inc,78.0,17.6,6.3,6.6,34.1526,13.0,1.35502962,432.284,2021-11-04,12763L105,0.8,28700000.0,12.00 - 14.00,Priced Within Range,Hand/Machine Tools,Industrial,Tools-Hand Held,70.673,0.0796666666666666,283.411,67.4,4.2
WTMAU US,Welsbach Technology Metals Acquisition Corp,77.277,,,-4.9,8.0752,10.0,0.0,80.752,2021-12-28,950415208,-0.3,2880000.0,10.00 - 10.00,Priced Within Range,Holding Companies-Divers,Diversified,Specified Purpose Acquis,28.7251,0.0796774193548387,285.221,70.6,3.9
LSPRU US,ZyVersa Therapeutics Inc,75.0,,,-44.0,7.8176,10.0,-0.0200000003,78.176,2021-12-21,51724W206,-6.8,2390000.0,10.00 - 10.00,Priced Within Range,Biotechnology,"Consumer, Non-cyclical",Medical-Biomedical/Gene,29.5082,0.0796774193548387,285.221,70.6,3.9
KRT US,Karat Packaging Inc,72.672,4.1,7.0,10.5,19.709,16.0,1.0,315.344,2021-04-15,48563L101,2.4,5590000.0,18.00 - 20.00,Priced Below Range,Packaging&Containers,Industrial,Containers-Paper/Plastic,27.9218,0.069,273.626,88.3,6.1
2257 HK,Sirnaomics Ltd,71.9197,,-2889.9,-98.7,89.0403,65.9,0.2763187541729893,752.188,,N.A.,-0.2,9110000.0,65.90 - 72.70,Priced Within Range,Biotechnology,"Consumer, Non-cyclical",Medical-Biomedical/Gene,8.66404,,,,
BNIXU US,Bannix Acquisition Corp,69.0,,,-4.8,7.27,10.0,0.1200000047999999,72.7,2021-09-10,66644204,-0.2,291386.0,10.00 - 10.00,Priced Within Range,Holding Companies-Divers,Diversified,Specified Purpose Acquis,3.09196,0.0793333333333333,279.727,72.8,4.7
MCAGU US,Mountain Crest Acquisition Corp V,69.0,,,-10.7,7.105,10.0,0.08000000119,71.05,2021-11-12,62404B206,-0.2,990690.0,10.00 - 10.00,Priced Within Range,Holding Companies-Divers,Diversified,Specified Purpose Acquis,24.4012,0.0796666666666666,283.411,67.4,4.2
